episode,player_0_avg_payoff,player_0_rl_loss,player_0_sl_loss,player_0_won_pct,player_0_under_pct,player_0_over_pct,player_0_per_beta,player_1_avg_payoff,player_1_rl_loss,player_1_sl_loss,player_1_won_pct,player_1_under_pct,player_1_over_pct,player_1_per_beta,player_2_avg_payoff,player_2_rl_loss,player_2_sl_loss,player_2_won_pct,player_2_under_pct,player_2_over_pct,player_2_per_beta,player_3_avg_payoff,player_3_rl_loss,player_3_sl_loss,player_3_won_pct,player_3_under_pct,player_3_over_pct,player_3_per_beta
489000,-0.764,1.1717731952667236,0.06859806925058365,11.8,18.4,69.8,0.4611,-0.74,1.4566541910171509,0.11953400075435638,13.0,29.2,57.8,0.4611,-0.736,1.7761881351470947,0.14060521125793457,13.2,25.4,61.4,0.4611,-0.78,0.6597526669502258,0.06960023939609528,11.0,20.2,68.8,0.4611
489500,-0.72,1.1812832355499268,0.07315453886985779,14.0,16.8,69.2,0.4612,-0.744,7.821022987365723,0.0872284471988678,12.8,33.4,53.8,0.4612,-0.764,1.2295823097229004,0.08878104388713837,11.8,26.0,62.2,0.4612,-0.86,0.7892885208129883,0.09421037137508392,7.0,21.4,71.6,0.4612
490000,-0.776,1.3472836017608643,0.06452028453350067,11.2,18.0,70.8,0.4612,-0.824,1.1584593057632446,0.08347196877002716,8.8,36.2,55.0,0.4612,-0.748,0.5726506114006042,0.05109443888068199,12.6,25.4,62.0,0.4612,-0.728,0.608767032623291,0.09527714550495148,13.6,17.4,69.0,0.4612
490500,-0.772,0.6853928565979004,0.1420363038778305,11.4,19.6,69.0,0.4613,-0.736,1.1442101001739502,0.0991239845752716,13.2,35.0,51.8,0.4613,-0.756,0.9653354287147522,0.06496081501245499,12.2,25.6,62.2,0.4613,-0.8,0.9229299426078796,0.04414067417383194,10.0,20.4,69.6,0.4613
491000,-0.732,0.490439236164093,0.06009270250797272,13.4,20.0,66.6,0.4614,-0.748,0.9626684188842773,0.1155826598405838,12.6,30.0,57.4,0.4614,-0.752,0.5488064885139465,0.058652155101299286,12.4,29.2,58.4,0.4614,-0.752,0.9945837259292603,0.07466553896665573,12.4,21.2,66.4,0.4614
491500,-0.756,1.1586722135543823,0.04933817684650421,12.2,19.2,68.6,0.4614,-0.78,1.3769572973251343,0.05773637071251869,11.0,36.8,52.2,0.4614,-0.74,0.5535027384757996,0.12091350555419922,13.0,25.0,62.0,0.4614,-0.752,0.40615737438201904,0.0343436673283577,12.4,18.8,68.8,0.4614
492000,-0.796,0.7589084506034851,0.06760699301958084,10.2,19.0,70.8,0.4615,-0.704,1.8408372402191162,0.059915076941251755,14.8,29.8,55.4,0.4615,-0.788,0.5554367303848267,0.09642307460308075,10.6,24.4,65.0,0.4615,-0.788,1.5545949935913086,0.06680417060852051,10.6,22.4,67.0,0.4615
492500,-0.74,1.0341017246246338,0.09803497791290283,13.0,18.6,68.4,0.4616,-0.716,1.2146234512329102,0.21853598952293396,14.2,26.6,59.2,0.4616,-0.768,2.194981336593628,0.05634550750255585,11.6,24.4,64.0,0.4616,-0.724,0.6751394271850586,0.08393695950508118,13.8,19.2,67.0,0.4616
493000,-0.752,1.0337973833084106,0.061108898371458054,12.4,20.4,67.2,0.4616,-0.756,1.8082395792007446,0.06715362519025803,12.2,34.4,53.4,0.4616,-0.72,0.9123511910438538,0.07093701511621475,14.0,25.6,60.4,0.4616,-0.792,0.5118988752365112,0.11459407955408096,10.4,21.2,68.4,0.4616
493500,-0.752,1.9006361961364746,0.11682404577732086,12.4,19.0,68.6,0.4617,-0.768,2.247620105743408,0.06846247613430023,11.6,37.6,50.8,0.4617,-0.704,0.8403282165527344,0.04772210121154785,14.8,21.8,63.4,0.4617,-0.804,0.6068369746208191,0.04359050095081329,9.8,19.6,70.6,0.4617
494000,-0.76,2.84610915184021,0.053008101880550385,12.0,21.0,67.0,0.4617,-0.772,3.1677956581115723,0.14114147424697876,11.4,33.0,55.6,0.4617,-0.788,0.43066054582595825,0.0812288150191307,10.6,27.4,62.0,0.4617,-0.736,0.6454440355300903,0.055657465010881424,13.2,18.2,68.6,0.4617
494500,-0.736,1.9345524311065674,0.057970792055130005,13.2,20.2,66.6,0.4618,-0.736,0.9921566247940063,0.12353933602571487,13.2,27.2,59.6,0.4618,-0.804,1.046144962310791,0.08346477150917053,9.8,28.6,61.6,0.4618,-0.804,0.5148811936378479,0.045981936156749725,9.8,23.4,66.8,0.4618
495000,-0.756,1.439873456954956,0.09833148866891861,12.2,16.6,71.2,0.4619,-0.724,1.0161563158035278,0.07834261655807495,13.8,29.6,56.6,0.4619,-0.776,0.5823019742965698,0.056510962545871735,11.2,27.0,61.8,0.4619,-0.804,0.5366948843002319,0.08325879275798798,9.8,18.4,71.8,0.4619
495500,-0.788,1.7370903491973877,0.06804575026035309,10.6,20.6,68.8,0.4619,-0.716,0.739526629447937,0.14117631316184998,14.2,33.6,52.2,0.4619,-0.78,0.8038511276245117,0.11896068602800369,11.0,27.0,62.0,0.4619,-0.836,0.36932504177093506,0.051522523164749146,8.2,19.6,72.2,0.4619
496000,-0.764,1.538419485092163,0.0465911328792572,11.8,21.2,67.0,0.462,-0.732,0.6336086988449097,0.09215512871742249,13.4,30.6,56.0,0.462,-0.748,2.1388511657714844,0.06728190183639526,12.6,26.6,60.8,0.462,-0.744,0.722051739692688,0.05158400535583496,12.8,20.6,66.6,0.462
496500,-0.712,2.2169153690338135,0.09850332140922546,14.4,19.6,66.0,0.4621,-0.652,1.1189484596252441,0.11538732051849365,17.4,32.4,50.2,0.4621,-0.792,0.6364065408706665,0.059452809393405914,10.4,24.6,65.0,0.4621,-0.82,0.9312149882316589,0.030607227236032486,9.0,26.4,64.6,0.4621
497000,-0.808,0.6632587909698486,0.08419044315814972,9.6,17.6,72.8,0.4621,-0.764,2.3707942962646484,0.07643264532089233,11.8,32.0,56.2,0.4621,-0.748,1.3763288259506226,0.06822125613689423,12.6,31.6,55.8,0.4621,-0.78,0.2012542188167572,0.06740237772464752,11.0,20.2,68.8,0.4621
497500,-0.768,0.5117233395576477,0.08540463447570801,11.6,15.2,73.2,0.4622,-0.816,1.2130708694458008,0.06076866388320923,9.2,30.8,60.0,0.4622,-0.744,1.3812146186828613,0.05832044780254364,12.8,26.0,61.2,0.4622,-0.828,0.4071241021156311,0.09918633848428726,8.6,20.4,71.0,0.4622
498000,-0.72,0.6503728628158569,0.046304766088724136,14.0,15.8,70.2,0.4622,-0.752,2.9833712577819824,0.07509912550449371,12.4,31.4,56.2,0.4622,-0.76,0.6563394665718079,0.04509834572672844,12.0,26.6,61.4,0.4622,-0.784,1.0689431428909302,0.16589221358299255,10.8,21.6,67.6,0.4622
498500,-0.784,1.2373912334442139,0.09055081754922867,10.8,19.4,69.8,0.4623,-0.744,1.9880356788635254,0.08156481385231018,12.8,32.2,55.0,0.4623,-0.74,1.1696454286575317,0.07027877867221832,13.0,25.6,61.4,0.4623,-0.768,1.7807868719100952,0.05896610766649246,11.6,23.4,65.0,0.4623
499000,-0.768,1.3186784982681274,0.06265110522508621,11.6,20.2,68.2,0.4624,-0.804,0.6942621469497681,0.08935984969139099,9.8,34.4,55.8,0.4624,-0.72,0.6379771828651428,0.05962558835744858,14.0,30.4,55.6,0.4624,-0.796,0.2962653636932373,0.12050880491733551,10.2,20.4,69.4,0.4624
499500,-0.716,0.48611125349998474,0.14301708340644836,14.2,20.0,65.8,0.4624,-0.752,2.2280731201171875,0.14304280281066895,12.4,35.6,52.0,0.4624,-0.76,0.9002354145050049,0.11818818002939224,12.0,29.0,59.0,0.4624,-0.8,1.4372634887695312,0.05243714898824692,10.0,23.0,67.0,0.4624
500000,-0.772,1.1013622283935547,0.0718206837773323,11.4,16.8,71.8,0.4625,-0.684,2.7180895805358887,0.10816005617380142,15.8,30.8,53.4,0.4625,-0.768,1.3943450450897217,0.106003038585186,11.6,21.8,66.6,0.4625,-0.852,0.5277773141860962,0.12748372554779053,7.4,22.8,69.8,0.4625
500500,-0.748,0.5441993474960327,0.11696552485227585,12.6,20.6,66.8,0.4626,-0.74,1.3677188158035278,0.10759882628917694,13.0,30.0,57.0,0.4626,-0.78,0.5275883674621582,0.08361562341451645,11.0,28.4,60.6,0.4626,-0.76,0.7723249197006226,0.06947596371173859,12.0,18.2,69.8,0.4626
501000,-0.792,1.1772456169128418,0.10460074245929718,10.4,22.2,67.4,0.4626,-0.78,1.0828808546066284,0.11630703508853912,11.0,31.6,57.4,0.4626,-0.808,0.4208041727542877,0.053305771201848984,9.6,27.2,63.2,0.4626,-0.832,0.5368609428405762,0.046356040984392166,8.4,25.4,66.2,0.4626
501500,-0.78,1.2775826454162598,0.059381499886512756,11.0,17.0,72.0,0.4627,-0.788,0.3953004479408264,0.1819220334291458,10.6,32.8,56.6,0.4627,-0.796,0.9864875674247742,0.05987176299095154,10.2,31.2,58.6,0.4627,-0.756,0.5638588666915894,0.11616110056638718,12.2,20.2,67.6,0.4627
502000,-0.78,1.3133273124694824,0.04748544842004776,11.0,20.4,68.6,0.4627,-0.784,2.9263076782226562,0.07770802080631256,10.8,33.6,55.6,0.4627,-0.792,2.6301283836364746,0.08372613787651062,10.4,27.6,62.0,0.4627,-0.824,1.4277697801589966,0.033392321318387985,8.8,20.0,71.2,0.4627
502500,-0.792,1.0936524868011475,0.07364283502101898,10.4,21.0,68.6,0.4628,-0.732,1.5806097984313965,0.1369127631187439,13.4,29.2,57.4,0.4628,-0.744,0.7012782692909241,0.084122434258461,12.8,26.2,61.0,0.4628,-0.744,0.6826043725013733,0.05632917582988739,12.8,24.2,63.0,0.4628
503000,-0.716,1.8405529260635376,0.05606663227081299,14.2,19.0,66.8,0.4629,-0.712,1.5495538711547852,0.08406932651996613,14.4,27.2,58.4,0.4629,-0.744,0.8939610123634338,0.06486386060714722,12.8,23.6,63.6,0.4629,-0.812,1.2160407304763794,0.09696390479803085,9.4,21.4,69.2,0.4629
503500,-0.748,1.821991205215454,0.06328155100345612,12.6,22.0,65.4,0.4629,-0.8,0.7200534343719482,0.07167191803455353,10.0,29.6,60.4,0.4629,-0.78,1.001211404800415,0.11898572742938995,11.0,23.2,65.8,0.4629,-0.768,0.5731306076049805,0.06370855867862701,11.6,25.2,63.2,0.4629
504000,-0.764,2.109278917312622,0.044553373008966446,11.8,19.0,69.2,0.463,-0.812,1.0197434425354004,0.07990121096372604,9.4,28.8,61.8,0.463,-0.768,0.8741023540496826,0.04075992852449417,11.6,24.6,63.8,0.463,-0.78,0.5640245079994202,0.07571306824684143,11.0,26.4,62.6,0.463
504500,-0.812,0.5914227962493896,0.06271493434906006,9.4,20.2,70.4,0.4631,-0.74,2.708583116531372,0.11934608221054077,13.0,32.2,54.8,0.4631,-0.752,0.5744239091873169,0.07698933780193329,12.4,27.2,60.4,0.4631,-0.82,0.9256439805030823,0.0923868790268898,9.0,20.8,70.2,0.4631
505000,-0.8,0.8691927194595337,0.052193596959114075,10.0,19.2,70.8,0.4631,-0.752,0.2791619598865509,0.06515231728553772,12.4,35.4,52.2,0.4631,-0.736,0.5494793057441711,0.05810937285423279,13.2,27.8,59.0,0.4631,-0.788,0.8206585645675659,0.08998022973537445,10.6,20.8,68.6,0.4631
505500,-0.768,1.4666416645050049,0.11617525666952133,11.6,23.0,65.4,0.4632,-0.72,2.797663450241089,0.09155286848545074,14.0,31.0,55.0,0.4632,-0.776,0.7204556465148926,0.09227161109447479,11.2,32.0,56.8,0.4632,-0.792,0.7119781970977783,0.08129023015499115,10.4,22.6,67.0,0.4632
506000,-0.696,1.0805329084396362,0.04454673081636429,15.2,18.8,66.0,0.4632,-0.816,1.6096670627593994,0.06937026977539062,9.2,27.6,63.2,0.4632,-0.8,0.5093680620193481,0.07300154119729996,10.0,27.4,62.6,0.4632,-0.768,0.5881530046463013,0.07831361889839172,11.6,23.4,65.0,0.4632
506500,-0.812,1.835418701171875,0.05371503904461861,9.4,14.2,76.4,0.4633,-0.716,1.4901338815689087,0.09334485232830048,14.2,30.6,55.2,0.4633,-0.732,0.7791719436645508,0.10458734631538391,13.4,26.6,60.0,0.4633,-0.768,0.5264281034469604,0.0541519820690155,11.6,21.8,66.6,0.4633
507000,-0.748,0.5856432914733887,0.0832684338092804,12.6,18.8,68.6,0.4634,-0.744,3.1188013553619385,0.086377814412117,12.8,28.0,59.2,0.4634,-0.78,1.3097784519195557,0.0608149990439415,11.0,26.8,62.2,0.4634,-0.8,0.6419895887374878,0.07518963515758514,10.0,21.6,68.4,0.4634
507500,-0.82,0.3569575548171997,0.06032630801200867,9.0,16.6,74.4,0.4634,-0.672,0.6249024868011475,0.12258084118366241,16.4,32.4,51.2,0.4634,-0.788,0.5880218148231506,0.06996043026447296,10.6,33.6,55.8,0.4634,-0.792,0.40951427817344666,0.11953781545162201,10.4,22.2,67.4,0.4634
508000,-0.74,0.5173790454864502,0.12181121110916138,13.0,19.8,67.2,0.4635,-0.716,0.3965272903442383,0.09137886762619019,14.2,31.6,54.2,0.4635,-0.712,0.6730642318725586,0.04852226376533508,14.4,25.0,60.6,0.4635,-0.76,0.9604666233062744,0.05437006056308746,12.0,21.8,66.2,0.4635
508500,-0.764,1.3764361143112183,0.06425097584724426,11.8,18.4,69.8,0.4636,-0.708,0.7809514999389648,0.14448274672031403,14.6,28.0,57.4,0.4636,-0.732,1.165158987045288,0.08081016689538956,13.4,28.6,58.0,0.4636,-0.748,0.5131584405899048,0.081597700715065,12.6,27.6,59.8,0.4636
509000,-0.78,1.3641241788864136,0.10180982202291489,11.0,22.0,67.0,0.4636,-0.748,0.8633015751838684,0.0869918242096901,12.6,32.0,55.4,0.4636,-0.8,1.45945143699646,0.10953037440776825,10.0,30.6,59.4,0.4636,-0.788,0.323466956615448,0.053722113370895386,10.6,20.6,68.8,0.4636
509500,-0.772,0.8405702114105225,0.09604066610336304,11.4,22.2,66.4,0.4637,-0.724,6.004358291625977,0.09489515423774719,13.8,28.0,58.2,0.4637,-0.744,0.45457592606544495,0.07990191876888275,12.8,28.0,59.2,0.4637,-0.788,0.5510953068733215,0.12399929761886597,10.6,18.2,71.2,0.4637
510000,-0.716,0.3740271031856537,0.046945277601480484,14.2,21.2,64.6,0.4637,-0.756,6.295647621154785,0.13262821733951569,12.2,30.4,57.4,0.4637,-0.728,0.8154060244560242,0.11014288663864136,13.6,26.6,59.8,0.4637,-0.844,1.324204921722412,0.07733091711997986,7.8,26.4,65.8,0.4637
510500,-0.74,0.693261981010437,0.08786894381046295,13.0,19.2,67.8,0.4638,-0.78,11.664886474609375,0.12972353398799896,11.0,29.8,59.2,0.4638,-0.836,0.7579308748245239,0.063094362616539,8.2,33.6,58.2,0.4638,-0.852,0.5525631904602051,0.06462770700454712,7.4,22.4,70.2,0.4638
511000,-0.764,1.3866260051727295,0.0614297091960907,11.8,19.4,68.8,0.4639,-0.82,7.974342346191406,0.12663426995277405,9.0,30.4,60.6,0.4639,-0.736,1.1173617839813232,0.10264959186315536,13.2,29.2,57.6,0.4639,-0.8,0.5992735624313354,0.04675452783703804,10.0,25.8,64.2,0.4639
511500,-0.804,0.9584367275238037,0.0803573727607727,9.8,20.6,69.6,0.4639,-0.784,5.2265777587890625,0.11423446238040924,10.8,31.6,57.6,0.4639,-0.744,0.7592689990997314,0.13488376140594482,12.8,25.0,62.2,0.4639,-0.724,0.683752179145813,0.05458560585975647,13.8,24.2,62.0,0.4639
512000,-0.744,1.7849469184875488,0.12234024703502655,12.8,19.4,67.8,0.464,-0.772,0.5212851166725159,0.05298411101102829,11.4,29.6,59.0,0.464,-0.776,0.3006364405155182,0.06202661246061325,11.2,23.8,65.0,0.464,-0.752,0.3437665104866028,0.09578046202659607,12.4,24.8,62.8,0.464
512500,-0.76,1.2121405601501465,0.08276934921741486,12.0,22.0,66.0,0.4641,-0.772,2.373476505279541,0.1241610199213028,11.4,28.8,59.8,0.4641,-0.736,1.935532808303833,0.12857021391391754,13.2,30.4,56.4,0.4641,-0.796,0.46778541803359985,0.07906755059957504,10.2,22.0,67.8,0.4641
513000,-0.84,0.7390702962875366,0.07775671035051346,8.0,22.0,70.0,0.4641,-0.78,2.623227596282959,0.10576512664556503,11.0,36.6,52.4,0.4641,-0.736,1.0371134281158447,0.0814858227968216,13.2,25.0,61.8,0.4641,-0.792,0.5831625461578369,0.030398579314351082,10.4,27.8,61.8,0.4641
513500,-0.708,1.0696948766708374,0.0752386748790741,14.6,19.8,65.6,0.4642,-0.764,7.960930824279785,0.08161181211471558,11.8,28.2,60.0,0.4642,-0.78,0.5057582855224609,0.10137862712144852,11.0,28.8,60.2,0.4642,-0.78,0.3687570095062256,0.0430457666516304,11.0,20.4,68.6,0.4642
514000,-0.856,0.9558378458023071,0.07563433051109314,7.2,19.6,73.2,0.4642,-0.732,0.7816615104675293,0.09264136850833893,13.4,26.8,59.8,0.4642,-0.768,0.5613337159156799,0.09628263860940933,11.6,26.2,62.2,0.4642,-0.836,1.2842333316802979,0.06834781169891357,8.2,20.8,71.0,0.4642
514500,-0.792,1.4563686847686768,0.10383749008178711,10.4,25.2,64.4,0.4643,-0.784,1.1781988143920898,0.08653391897678375,10.8,24.4,64.8,0.4643,-0.72,1.076782464981079,0.06732268631458282,14.0,28.0,58.0,0.4643,-0.732,0.4353189170360565,0.05047716200351715,13.4,22.6,64.0,0.4643
515000,-0.812,0.6723287105560303,0.06908094882965088,9.4,23.2,67.4,0.4644,-0.78,1.7720863819122314,0.06511695683002472,11.0,31.4,57.6,0.4644,-0.76,0.39669498801231384,0.05980656296014786,12.0,33.2,54.8,0.4644,-0.812,0.3992407023906708,0.11064215749502182,9.4,22.6,68.0,0.4644
515500,-0.784,0.6009590029716492,0.06819649040699005,10.8,21.2,68.0,0.4644,-0.684,0.7070385813713074,0.09356890618801117,15.8,31.4,52.8,0.4644,-0.724,1.049190640449524,0.06302198767662048,13.8,24.6,61.6,0.4644,-0.776,0.5239579677581787,0.06932815164327621,11.2,20.0,68.8,0.4644
516000,-0.736,1.0130412578582764,0.07445608079433441,13.2,22.8,64.0,0.4645,-0.744,0.41366955637931824,0.16545474529266357,12.8,27.0,60.2,0.4645,-0.792,0.6720365285873413,0.1894473433494568,10.4,29.2,60.4,0.4645,-0.804,1.4361910820007324,0.07546376436948776,9.8,21.0,69.2,0.4645
516500,-0.768,1.1969044208526611,0.07488800585269928,11.6,19.2,69.2,0.4646,-0.792,1.767148494720459,0.05096377432346344,10.4,27.4,62.2,0.4646,-0.772,1.589197039604187,0.10837001353502274,11.4,26.0,62.6,0.4646,-0.768,0.5349990129470825,0.09438825398683548,11.6,27.4,61.0,0.4646
517000,-0.704,3.1681997776031494,0.07800621539354324,14.8,18.4,66.8,0.4646,-0.74,0.344951331615448,0.09079296141862869,13.0,27.0,60.0,0.4646,-0.772,1.221544861793518,0.10635785758495331,11.4,31.6,57.0,0.4646,-0.776,1.1512925624847412,0.08369529247283936,11.2,23.8,65.0,0.4646
517500,-0.808,1.0786850452423096,0.07639989256858826,9.6,21.4,69.0,0.4647,-0.76,1.0251567363739014,0.09711980819702148,12.0,36.6,51.4,0.4647,-0.784,0.4611627161502838,0.06515656411647797,10.8,26.2,63.0,0.4647,-0.744,0.4634735584259033,0.10403414815664291,12.8,21.4,65.8,0.4647
518000,-0.696,1.5170363187789917,0.07406564056873322,15.2,17.2,67.6,0.4647,-0.772,2.3704867362976074,0.09101200848817825,11.4,34.0,54.6,0.4647,-0.7,2.7000770568847656,0.08814692497253418,15.0,25.8,59.2,0.4647,-0.776,1.3543267250061035,0.05496162176132202,11.2,17.4,71.4,0.4647
518500,-0.756,0.5208367109298706,0.09377605468034744,12.2,21.0,66.8,0.4648,-0.76,1.496274709701538,0.08762671053409576,12.0,31.8,56.2,0.4648,-0.736,0.576688289642334,0.037399642169475555,13.2,28.8,58.0,0.4648,-0.836,0.19335497915744781,0.059219617396593094,8.2,22.2,69.6,0.4648
519000,-0.784,0.9245736598968506,0.05507750064134598,10.8,23.2,66.0,0.4649,-0.756,1.239076018333435,0.15285685658454895,12.2,26.2,61.6,0.4649,-0.736,0.5212969779968262,0.13629963994026184,13.2,28.4,58.4,0.4649,-0.748,0.7282472848892212,0.08886119723320007,12.6,25.4,62.0,0.4649
519500,-0.768,0.7918548583984375,0.166384756565094,11.6,20.2,68.2,0.4649,-0.748,1.033014178276062,0.08701048791408539,12.6,32.2,55.2,0.4649,-0.704,0.7114846706390381,0.08106336742639542,14.8,25.2,60.0,0.4649,-0.764,1.7686532735824585,0.11432906985282898,11.8,23.0,65.2,0.4649
520000,-0.68,1.8066480159759521,0.0655134916305542,16.0,19.4,64.6,0.465,-0.756,0.9799902439117432,0.09583026170730591,12.2,25.6,62.2,0.465,-0.708,1.2487972974777222,0.05952780321240425,14.6,24.8,60.6,0.465,-0.772,1.1533803939819336,0.09338891506195068,11.4,23.0,65.6,0.465
520500,-0.664,1.985656499862671,0.05746537074446678,16.8,20.0,63.2,0.4651,-0.752,0.5780888795852661,0.07125130295753479,12.4,25.2,62.4,0.4651,-0.74,0.8912985324859619,0.054988887161016464,13.0,25.0,62.0,0.4651,-0.764,0.6358849406242371,0.09314969182014465,11.8,22.4,65.8,0.4651
521000,-0.744,1.0009750127792358,0.06904676556587219,12.8,22.4,64.8,0.4651,-0.728,1.4185460805892944,0.08160082995891571,13.6,29.0,57.4,0.4651,-0.8,1.8983708620071411,0.05964478850364685,10.0,27.6,62.4,0.4651,-0.784,0.37636837363243103,0.026930339634418488,10.8,23.2,66.0,0.4651
521500,-0.752,0.24009722471237183,0.0742693617939949,12.4,22.6,65.0,0.4652,-0.764,2.001765489578247,0.12688356637954712,11.8,31.6,56.6,0.4652,-0.752,0.8453020453453064,0.0762721449136734,12.4,22.6,65.0,0.4652,-0.772,1.5368908643722534,0.09725286811590195,11.4,21.2,67.4,0.4652
522000,-0.788,0.6229561567306519,0.07307659834623337,10.6,19.8,69.6,0.4652,-0.676,0.7394778728485107,0.07329694926738739,16.2,30.2,53.6,0.4652,-0.736,0.5310606956481934,0.12486513704061508,13.2,26.2,60.6,0.4652,-0.792,0.5567660331726074,0.09380435943603516,10.4,20.0,69.6,0.4652
522500,-0.8,0.8563163876533508,0.0735853910446167,10.0,20.0,70.0,0.4653,-0.648,1.0926659107208252,0.10007108747959137,17.6,32.0,50.4,0.4653,-0.768,0.6186609268188477,0.06743033230304718,11.6,20.6,67.8,0.4653,-0.8,1.8984286785125732,0.06880094110965729,10.0,22.6,67.4,0.4653
523000,-0.772,1.186984658241272,0.08741450309753418,11.4,18.2,70.4,0.4654,-0.772,3.3395376205444336,0.09570718556642532,11.4,35.8,52.8,0.4654,-0.764,3.1172661781311035,0.04550661891698837,11.8,27.8,60.4,0.4654,-0.744,0.4010486602783203,0.03469999507069588,12.8,21.8,65.4,0.4654
523500,-0.78,0.9311829805374146,0.0795629471540451,11.0,18.6,70.4,0.4654,-0.78,3.6017589569091797,0.05992839112877846,11.0,34.8,54.2,0.4654,-0.768,1.529959797859192,0.09098856151103973,11.6,29.4,59.0,0.4654,-0.792,0.667538046836853,0.03085741586983204,10.4,20.8,68.8,0.4654
524000,-0.744,0.7324711084365845,0.10267192125320435,12.8,23.6,63.6,0.4655,-0.796,1.0649385452270508,0.07834309339523315,10.2,33.2,56.6,0.4655,-0.724,0.6481279134750366,0.04272610321640968,13.8,31.2,55.0,0.4655,-0.78,0.40946149826049805,0.062348246574401855,11.0,20.2,68.8,0.4655
524500,-0.764,0.7196894288063049,0.10940268635749817,11.8,21.8,66.4,0.4656,-0.784,0.8045015335083008,0.062257520854473114,10.8,28.0,61.2,0.4656,-0.764,1.3627432584762573,0.0505220890045166,11.8,28.4,59.8,0.4656,-0.708,0.5571943521499634,0.09046657383441925,14.6,19.2,66.2,0.4656
525000,-0.708,1.1021851301193237,0.09855427592992783,14.6,20.6,64.8,0.4656,-0.74,0.5637875199317932,0.08060942590236664,13.0,24.4,62.6,0.4656,-0.792,0.6365013122558594,0.06873531639575958,10.4,31.0,58.6,0.4656,-0.84,1.2071900367736816,0.030530942603945732,8.0,25.0,67.0,0.4656
525500,-0.704,0.43708640336990356,0.08721975982189178,14.8,17.8,67.4,0.4657,-0.732,0.8871347308158875,0.09597720205783844,13.4,25.4,61.2,0.4657,-0.696,2.5086276531219482,0.09704096615314484,15.2,24.2,60.6,0.4657,-0.744,0.37912517786026,0.07541196048259735,12.8,23.8,63.4,0.4657
526000,-0.804,0.6479389071464539,0.12320652604103088,9.8,23.4,66.8,0.4657,-0.768,0.3461843729019165,0.05800365284085274,11.6,28.4,60.0,0.4657,-0.808,0.6574705839157104,0.07777988910675049,9.6,31.8,58.6,0.4657,-0.78,0.4433826208114624,0.047420356422662735,11.0,22.2,66.8,0.4657
526500,-0.828,1.067655086517334,0.0798509418964386,8.6,23.4,68.0,0.4658,-0.764,0.7132197618484497,0.12578336894512177,11.8,26.4,61.8,0.4658,-0.748,0.6020526885986328,0.05387677252292633,12.6,30.0,57.4,0.4658,-0.796,0.5257818698883057,0.0658375695347786,10.2,21.6,68.2,0.4658
527000,-0.704,0.6400002241134644,0.10733868926763535,14.8,18.0,67.2,0.4659,-0.784,0.5422636270523071,0.10606290400028229,10.8,30.8,58.4,0.4659,-0.72,1.5765056610107422,0.08383853733539581,14.0,26.4,59.6,0.4659,-0.728,0.6923550367355347,0.07143832743167877,13.6,15.6,70.8,0.4659
527500,-0.776,1.4330041408538818,0.062005989253520966,11.2,20.4,68.4,0.4659,-0.744,1.2207517623901367,0.11908372491598129,12.8,27.6,59.6,0.4659,-0.72,1.0245674848556519,0.04896889254450798,14.0,25.4,60.6,0.4659,-0.764,0.40259450674057007,0.06937068700790405,11.8,24.4,63.8,0.4659
528000,-0.756,0.8507013320922852,0.09731787443161011,12.2,18.8,69.0,0.466,-0.732,0.8405624628067017,0.11821158230304718,13.4,27.4,59.2,0.466,-0.704,0.6831725835800171,0.07901955395936966,14.8,24.0,61.2,0.466,-0.804,0.7192518711090088,0.0792914628982544,9.8,22.0,68.2,0.466
528500,-0.76,1.6892588138580322,0.13776658475399017,12.0,19.8,68.2,0.4661,-0.776,4.568416595458984,0.12814493477344513,11.2,27.0,61.8,0.4661,-0.792,1.747349500656128,0.04853159189224243,10.4,29.4,60.2,0.4661,-0.816,0.45985275506973267,0.03411448746919632,9.2,20.4,70.4,0.4661
529000,-0.752,0.6204425096511841,0.04235347360372543,12.4,19.4,68.2,0.4661,-0.736,0.7960767149925232,0.05506575107574463,13.2,28.4,58.4,0.4661,-0.732,1.2246488332748413,0.1087350845336914,13.4,30.6,56.0,0.4661,-0.772,0.40626823902130127,0.060623183846473694,11.4,18.0,70.6,0.4661
529500,-0.696,0.5399075746536255,0.04799084737896919,15.2,19.2,65.6,0.4662,-0.676,1.2367563247680664,0.15785667300224304,16.2,28.0,55.8,0.4662,-0.752,0.5932064056396484,0.06264584511518478,12.4,25.8,61.8,0.4662,-0.816,0.3452519178390503,0.055621929466724396,9.2,20.2,70.6,0.4662
530000,-0.74,1.3377788066864014,0.10737327486276627,13.0,15.0,72.0,0.4662,-0.736,0.91807621717453,0.12949365377426147,13.2,27.8,59.0,0.4662,-0.74,0.5716463327407837,0.07348757982254028,13.0,33.2,53.8,0.4662,-0.764,0.40182995796203613,0.08016005903482437,11.8,20.2,68.0,0.4662
530500,-0.76,0.8728322386741638,0.14072000980377197,12.0,21.8,66.2,0.4663,-0.772,0.6101590991020203,0.08018561452627182,11.4,27.0,61.6,0.4663,-0.732,0.543027400970459,0.09868322312831879,13.4,30.8,55.8,0.4663,-0.78,1.1169822216033936,0.08332052826881409,11.0,22.8,66.2,0.4663
